-10.0,-0.6483575880572625
-9.9,-0.5145489702594901
-9.8,-0.3938780877685095
-9.700000000000001,-0.2823819223390716
-9.600000000000001,-0.17703822731642563
-9.500000000000002,-0.07536510845131654
-9.400000000000002,0.024781781940424918
-9.300000000000002,0.12542775107917836
-9.200000000000003,0.2286389114076159
-9.100000000000003,0.3366961606922295
-9.000000000000004,0.4523086470253963
-8.900000000000004,0.57891195092962
-8.800000000000004,0.7211484055394776
-8.700000000000005,0.8855597395217584
-8.600000000000005,1.082037823232082
-8.500000000000005,1.326375395400159
-8.400000000000006,1.645735306553506
-8.300000000000006,2.0914384282168315
-8.200000000000006,2.7739267675134145
-8.100000000000007,3.98234513905999
-8.000000000000007,6.799354534101257
-7.9000000000000075,21.698997643287285
-7.800000000000008,-18.49260234931213
-7.700000000000008,-6.441993075928749
-7.6000000000000085,-3.851982693156817
-7.500000000000009,-2.7058618519171738
-7.400000000000009,-2.0492926657548467
-7.30000000000001,-1.6165684461150116
-7.20000000000001,-1.3046273986288945
-7.10000000000001,-1.0648995546061106
-7.000000000000011,-0.8714547856138499
-6.900000000000011,-0.7091187208757865
-6.800000000000011,-0.5683487675612888
-6.700000000000012,-0.4427680049435592
-6.600000000000012,-0.32785690357780806
-6.500000000000012,-0.22027576051810116
-6.400000000000013,-0.1173470134839489
-6.300000000000013,-0.016813607056483052
-6.2000000000000135,0.08337816292068576
-6.100000000000014,0.18526294009531105
-6.000000000000014,0.29100734257094857
-5.900000000000015,0.4031128177856569
-5.800000000000015,0.5246695108234323
-5.700000000000015,0.6597363974087503
-5.600000000000016,0.813953997714388
-5.500000000000016,0.9955827758513169
-5.400000000000016,1.217538158011662
-5.300000000000017,1.5012674237501618
-5.200000000000017,1.885627193457351
-5.100000000000017,2.4493481319292565
-5.000000000000018,3.3803715730094965
-4.900000000000018,5.266755919445802
-4.8000000000000185,11.374502521248592
-4.700000000000019,-81.0699555346777
-4.600000000000019,-8.86088149267059
-4.5000000000000195,-4.637488477727885
-4.40000000000002,-3.096397621190219
-4.30000000000002,-2.2858963564968064
-4.200000000000021,-1.7778181709691347
-4.100000000000021,-1.4235608608196662
-4.000000000000021,-1.157818930337271
-3.9000000000000212,-0.9474221351086001
-3.800000000000021,-0.7735532555917025
-3.700000000000021,-0.6247297361776963
-3.600000000000021,-0.4934626462650808
-3.500000000000021,-0.37458047660285726
-3.400000000000021,-0.2643101713437234
-3.3000000000000207,-0.1597464033911779
-3.2000000000000206,-0.0584747772760925
-3.1000000000000205,0.04161532148787502
-3.0000000000000204,0.14254456619534228
-2.9000000000000203,0.24640238270983827
-2.8000000000000203,0.35552511393673714
-2.70000000000002,0.472720011388418
-2.60000000000002,0.6015975681220447
-2.50000000000002,0.7470239858590034
-2.40000000000002,0.9160174074552728
-2.30000000000002,1.1192197049508035
-2.2000000000000197,1.3738356349282825
-2.1000000000000196,1.7098749271212594
-2.0000000000000195,2.185111815301008
-1.9000000000000195,2.9273146888587216
-1.8000000000000194,4.286192166669633
-1.7000000000000193,7.696056268531184
-1.6000000000000192,34.16576798423716
-1.500000000000019,-14.094722746251401
-1.400000000000019,-5.7971985631484335
-1.300000000000019,-3.6018539066973942
-1.2000000000000188,-2.5720106696448837
-1.1000000000000187,-1.9647678105283015
-1.0000000000000187,-1.5574146036397518
-0.9000000000000187,-1.2601646390915564
-0.8000000000000187,-1.0296450208962449
-0.7000000000000187,-0.8422952841703447
-0.6000000000000187,-0.6841445493020265
-0.5000000000000188,-0.5463115359832281
-0.4000000000000188,-0.42279231421419544
-0.3000000000000188,-0.3093350983282668
-0.2000000000000188,-0.20270852542515752
-0.1000000000000188,-0.10033263416843313
-1.8790524691780774E-14,0.0
0.09999999999998122,0.1003346721055704
0.19999999999998122,0.202710038204973
0.2999999999999812,0.3093362993153256
0.39999999999998126,0.4227936338446649
0.49999999999998124,0.5463024818983532
0.5999999999999812,0.6841367591052894
0.6999999999999812,0.8422881330224664
0.7999999999999812,1.029637469691887
0.8999999999999811,1.2601538051887966
0.9999999999999811,1.5574078824720103
1.0999999999999812,1.964760417213922
1.1999999999999813,2.572155498505529
1.2999999999999814,3.602125652184389
1.3999999999999815,5.79808776714163
1.4999999999999816,14.1013325859262
1.5999999999999817,-34.2296631384591
1.6999999999999817,-7.696528789889201
1.7999999999999818,-4.286233597755587
1.899999999999982,-2.927077867208566
1.999999999999982,-2.1850219515988534
2.099999999999982,-1.7098276621257602
2.199999999999982,-1.3738235613272864
2.299999999999982,-1.1192143179067455
2.399999999999982,-0.9160152324993256
2.4999999999999822,-0.747023651049747
2.5999999999999823,-0.6015986019910387
2.6999999999999824,-0.47273060625014635
2.7999999999999825,-0.3555297003485712
2.8999999999999826,-0.24640517645239848
2.9999999999999827,-0.14254617851997953
3.0999999999999828,-0.041616036410949714
3.199999999999983,0.058474915722207255
3.299999999999983,0.15974759434405433
3.399999999999983,0.26432016329760066
3.499999999999983,0.37458542871758066
3.599999999999983,0.49346631943992775
3.6999999999999833,0.6247322597850379
3.7999999999999834,0.7735544249694674
3.8999999999999835,0.9474211270224009
3.9999999999999836,1.1578134897732784
4.099999999999984,1.4235082007760038
4.199999999999983,1.777781740806887
4.299999999999983,2.285853766371261
4.399999999999983,3.096344912557348
4.499999999999982,4.637436864574874
4.599999999999982,8.861277245985217
4.6999999999999815,82.02635294014739
4.799999999999981,-11.39052736950854
4.899999999999981,-5.2674501367078
4.9999999999999805,-3.3804956163141706
5.09999999999998,-2.449376512993355
5.19999999999998,-1.8856313059183036
5.299999999999979,-1.5012635230422116
5.399999999999979,-1.2175307293112456
5.499999999999979,-0.9955730113796021
5.599999999999978,-0.8139439537431792
5.699999999999978,-0.6597314068326906
5.799999999999978,-0.5246673009093078
5.899999999999977,-0.4031123373176921
5.999999999999977,-0.2910081603086483
6.0999999999999766,-0.18526499763822055
6.199999999999976,-0.08338169910075185
6.299999999999976,0.016816277682952466
6.3999999999999755,0.11734894752115718
6.499999999999975,0.22027720514070148
6.599999999999975,0.3278580806926444
6.699999999999974,0.44275741536604674
6.799999999999974,0.5683399676862534
6.899999999999974,0.7091110852918399
6.999999999999973,0.8714476628884322
7.099999999999973,1.0648917448823567
7.199999999999973,1.3046209826292432
7.299999999999972,1.6165616293370808
7.399999999999972,2.0492851625226405
7.499999999999972,2.7060190259839403
7.599999999999971,3.852297937807881
7.699999999999971,6.443189061250922
7.7999999999999705,18.506594147355496
7.89999999999997,-21.714272145508883
7.99999999999997,-6.799653584733128
8.09999999999997,-3.982372529558337
8.199999999999969,-2.773730218787022
8.299999999999969,-2.09135959029164
8.399999999999968,-1.645691488606227
8.499999999999968,-1.3263648560137333
8.599999999999968,-1.0820331370951648
8.699999999999967,-0.8855579367371909
8.799999999999967,-0.721148317733659
8.899999999999967,-0.5789257138159087
8.999999999999966,-0.4523188507507158
9.099999999999966,-0.3367003836167906
9.199999999999966,-0.22864147449972255
9.299999999999965,-0.12542919973254374
9.399999999999965,-0.024782356421640866
9.499999999999964,0.07536540247474947
9.599999999999964,0.17703963644726906
9.699999999999964,0.2823919416541006
9.799999999999963,0.39388280468534803
9.899999999999963,0.5145524485061984
9.999999999999963,0.6483599099205041
